取引日,前日清算価格,始値,高値,安値,終値,当日清算価格,前日比,スワップポイント,取引数量,建玉数量
2006-08-25,116.56,116.5,117.42,116.44,117.3,117.3,0.74,159,"19,690","28,692"
2006-08-28,117.3,117.28,117.35,116.85,117.2,117.2,-0.1,159,"13,790","32,216"
2006-08-29,117.2,117.23,117.25,116.5,116.64,116.64,-0.56,158,"19,597","36,101"
2006-08-30,116.64,116.67,117.3,116.59,117.16,117.16,0.52,637,"17,631","33,092"
2006-08-31,117.16,117.13,117.5,116.89,117.38,117.38,0.22,,"17,847","30,520"
2006-09-01,117.38,117.36,117.5,117.05,117.06,117.06,-0.32,158,"20,385","32,565"
2006-09-04,117.06,116.99,117.04,115.88,116.06,116.06,-1,156,"25,980","43,256"
2006-09-05,116.06,116.14,116.22,115.57,116.05,116.05,-0.01,156,"15,634","44,354"
2006-09-06,116.05,116.1,116.9,115.96,116.66,116.66,0.61,475,"15,768","40,217"
2006-09-07,116.66,116.68,117.05,115.99,116.46,116.46,-0.2,158,"22,257","39,127"
2006-09-08,116.46,116.46,117.04,116.1,116.85,116.87,0.41,159,"16,886","34,107"
2006-09-11,116.87,116.97,117.78,116.6,117.68,117.68,0.81,159,"22,909","26,844"
2006-09-12,117.68,117.63,118.16,117.39,117.95,117.95,0.27,160,"16,790","26,015"
2006-09-13,117.95,117.92,118.01,117.35,117.69,117.69,-0.26,642,"19,293","31,147"
2006-09-14,117.69,117.51,117.78,117.3,117.58,117.58,-0.11,160,"12,624","32,508"
2006-09-15,117.58,117.58,118.1,117.27,117.68,117.68,0.1,,"21,768","26,900"
2006-09-18,117.68,117.58,118.27,117.52,117.94,117.94,0.26,160,"38,122","31,423"
2006-09-19,117.94,117.93,118.11,117,117.75,117.75,-0.19,158,"30,521","38,022"
2006-09-20,117.75,117.65,117.7,116.99,117.51,117.49,-0.26,476,"15,729","40,759"
2006-09-21,117.49,117.36,117.48,116.24,116.36,116.36,-1.13,158,"26,501","51,032"
2006-09-22,116.36,116.4,116.6,116.08,116.48,116.48,0.12,157,"16,252","50,684"
2006-09-25,116.48,116.48,116.74,116.14,116.55,116.55,0.07,158,"13,277","51,852"
2006-09-26,116.55,116.57,117.25,116.27,117.14,117.1,0.55,158,"19,115","45,923"
2006-09-27,117.1,117.1,117.66,116.9,117.5,117.5,0.4,474,"17,901","42,406"
2006-09-28,117.5,117.48,117.95,117.33,117.82,117.82,0.32,159,"17,023","38,041"
2006-09-29,117.82,117.78,118.21,117.53,118.09,118.09,0.27,160,"22,852","33,757"
2006-10-02,118.09,118.1,118.4,117.54,117.64,117.64,-0.45,160,"29,065","39,265"
2006-10-03,117.64,117.74,117.98,117.37,117.93,117.93,0.29,159,"15,542","39,420"
2006-10-04,117.93,117.96,118.3,117.83,117.95,117.93,,639,"17,026","38,185"
2006-10-05,117.93,117.84,117.88,117.45,117.64,117.67,-0.26,159,"13,149","42,123"
2006-10-06,117.67,117.74,119.11,117.62,118.95,118.95,1.28,,"40,485","27,093"
2006-10-09,118.95,118.99,119.31,118.83,119.1,119.1,0.15,161,"22,666","36,467"
2006-10-10,119.1,119.13,119.77,118.9,119.7,119.74,0.64,161,"28,334","33,626"
2006-10-11,119.74,119.7,119.85,119.35,119.78,119.78,0.04,485,"19,096","35,903"
2006-10-12,119.78,119.71,119.78,119.25,119.33,119.33,-0.45,162,"19,653","43,627"
2006-10-13,119.33,119.35,119.89,119.08,119.64,119.64,0.31,162,"31,613","35,738"
2006-10-16,119.64,119.73,119.8,119,119.05,119.05,-0.59,161,"33,638","52,777"
2006-10-17,119.05,119.06,119.15,118.55,118.79,118.79,-0.26,161,"23,916","62,658"
2006-10-18,118.79,118.52,119.18,118.31,118.94,118.94,0.15,486,"19,568","64,374"
2006-10-19,118.94,118.9,119,118.05,118.15,118.15,-0.79,161,"24,217","76,705"
2006-10-20,118.15,118.2,118.81,118.14,118.63,118.63,0.48,162,"15,854","73,265"
2006-10-23,118.63,118.74,119.38,118.56,119.34,119.34,0.71,163,"18,470","63,884"
2006-10-24,119.34,119.37,119.66,119.1,119.36,119.36,0.02,163,"27,906","63,791"
2006-10-25,119.36,119.44,119.45,118.87,119.1,119.1,-0.26,488,"18,718","68,859"
2006-10-26,119.1,119.05,119.05,118.29,118.38,118.38,-0.72,162,"17,506","76,867"
2006-10-27,118.38,118.41,118.72,117.14,117.6,117.6,-0.78,162,"38,981","88,815"
2006-10-30,117.6,117.56,117.62,117.2,117.45,117.45,-0.15,160,"16,251","93,437"
2006-10-31,117.45,117.56,118.05,116.62,116.97,116.97,-0.48,641,"36,925","100,302"
2006-11-01,116.97,116.89,117.18,116.56,117.08,117.08,0.11,160,"26,557","95,126"
2006-11-02,117.08,117.22,117.38,116.67,117.16,117.14,0.06,,"14,841","97,122"
2006-11-03,117.14,117.22,118.2,116.97,118.02,118.02,0.88,161,"39,476","87,090"
2006-11-06,118.02,118.04,118.46,117.79,118.29,118.29,0.27,160,"16,159","83,434"
2006-11-07,118.29,118.25,118.28,117.24,117.67,117.67,-0.62,161,"24,427","92,016"
2006-11-08,117.67,117.62,118.01,117.4,117.86,117.86,0.19,480,"14,550","90,341"
2006-11-09,117.86,117.81,118.6,117.7,117.91,117.91,0.05,160,"30,640","81,719"
2006-11-10,117.91,117.78,117.87,117.19,117.63,117.63,-0.28,160,"20,610","89,033"
2006-11-13,117.63,117.48,118.3,117.13,118.13,118.13,0.5,160,"22,842","80,580"
2006-11-14,118.13,118.12,118.12,117.26,117.62,117.6,-0.53,160,"29,886","86,589"
2006-11-15,117.6,117.61,118.21,117.55,118.04,118.04,0.44,483,"24,310","79,601"
2006-11-16,118.04,117.9,118.35,117.75,118.23,118.23,0.19,160,"22,911","77,055"
2006-11-17,118.23,118.22,118.46,117.51,117.82,117.82,-0.41,160,"33,326","82,157"
2006-11-20,117.82,117.89,118.2,117.78,118.05,118.05,0.23,322,"12,153","80,387"
2006-11-21,118.05,118.04,118.25,117.76,117.9,117.92,-0.13,482,"15,126","83,833"
2006-11-22,117.92,117.84,117.91,116.37,116.75,116.75,-1.17,,"40,750","106,531"
2006-11-23,116.75,116.76,116.84,116.03,116.29,116.27,-0.48,159,"17,298","107,280"
2006-11-24,116.27,116.33,116.5,115.6,115.8,115.8,-0.47,157,"27,242","107,337"
2006-11-27,115.8,115.42,116.4,115.38,116.1,116.1,0.3,157,"20,625","108,319"
2006-11-28,116.1,116.11,116.41,115.89,116.16,116.16,0.06,156,"18,528","108,438"
2006-11-29,116.16,116.2,116.49,115.58,116.39,116.39,0.23,472,"24,150","106,745"
2006-11-30,116.39,116.41,116.56,115.5,115.78,115.78,-0.61,157,"25,546","113,020"
2006-12-01,115.78,115.78,116.37,114.97,115.36,115.36,-0.42,156,"37,066","116,579"
2006-12-04,115.36,115.23,115.85,115.1,115.29,115.29,-0.07,157,"26,784","113,286"
2006-12-05,115.29,115.32,115.43,114.45,114.87,114.87,-0.42,157,"33,771","117,810"
2006-12-06,114.87,114.97,115.3,114.53,115.3,115.3,0.43,469,"22,465","115,721"
2006-12-07,115.3,115.35,115.39,114.76,115.23,115.23,-0.07,156,"7,186","115,822"
2006-12-08,115.23,115.24,116.5,114.9,116.47,116.47,1.24,156,"47,496","108,292"
2006-12-11,116.47,116.37,117.25,116.15,117,117,0.53,157,"45,028","94,321"
2006-12-12,117,116.84,117.25,116.68,116.8,116.8,-0.2,157,"24,968","91,665"
2006-12-13,116.8,116.8,117.66,116.64,117.56,117.56,0.76,477,"31,565","83,517"
2006-12-14,117.56,117.53,117.9,117.28,117.82,117.82,0.26,156,"28,266","78,528"
2006-12-15,117.82,117.76,118.33,117.44,118.1,118.13,0.31,157,"47,079","72,462"
2006-12-18,118.13,117.99,118.3,117.7,118.15,118.15,0.02,155,"23,721","67,007"
2006-12-19,118.15,118.15,118.31,117.8,118.16,118.16,0.01,156,"37,617","70,105"
2006-12-20,118.16,118.03,118.53,117.94,118.46,118.46,0.3,625,"27,030","61,994"
2006-12-21,118.46,118.4,118.53,117.94,118.33,118.33,-0.13,,"31,208","59,649"
2006-12-22,118.33,118.32,118.98,118.22,118.75,118.75,0.42,152,"27,502","52,154"
2006-12-25,118.75,118.84,118.96,118.72,118.88,118.88,0.13,153,"2,490","51,902"
2006-12-26,118.88,118.75,119.21,118.71,119.15,119.15,0.27,154,"11,710","51,963"
2006-12-27,119.15,119.15,119.22,118.28,118.86,118.86,-0.29,918,"34,129","61,766"
2006-12-28,118.86,118.65,119.05,118.53,118.91,118.91,0.05,158,"30,109","55,284"
2006-12-29,118.91,118.9,119.18,118.75,119.02,119.05,0.14,,"19,459","50,291"
2007-01-02,119.05,118.98,119.02,118.51,118.82,118.82,-0.23,,"18,215","52,723"
2007-01-03,118.82,118.83,119.68,118.67,119.39,119.39,0.57,640,"28,789","42,981"
2007-01-04,119.39,119.41,119.51,118.98,119.05,119.05,-0.34,160,"16,404","44,049"
2007-01-05,119.05,118.9,119.03,117.97,118.59,118.59,-0.46,,"39,798","45,963"
2007-01-08,118.59,118.7,118.82,118.12,118.76,118.78,0.19,159,"20,854","44,920"
2007-01-09,118.78,118.83,119.55,118.7,119.38,119.38,0.6,160,"21,451","39,811"
2007-01-10,119.38,119.39,119.78,119.13,119.65,119.65,0.27,648,"21,472","37,165"
2007-01-11,119.65,119.62,120.65,119.51,120.48,120.48,0.83,,"45,429","35,130"
2007-01-12,120.48,120.46,120.75,120.16,120.37,120.37,-0.11,161,"32,661","42,949"
2007-01-15,120.37,120.35,120.62,120.06,120.45,120.43,0.06,159,"21,982","44,893"
2007-01-16,120.43,120.46,120.78,120.22,120.64,120.64,0.21,155,"34,244","43,946"
2007-01-17,120.64,120.65,120.89,120.33,120.67,120.67,0.03,479,"27,409","49,179"
2007-01-18,120.67,120.65,121.6,120.48,121.24,121.24,0.57,162,"60,297","49,484"
2007-01-19,121.24,121.22,121.5,121.1,121.27,121.25,0.01,162,"21,579","50,573"
2007-01-22,121.25,121.23,121.8,121.21,121.67,121.69,0.44,159,"34,713","48,150"
2007-01-23,121.69,121.7,121.76,121.1,121.62,121.62,-0.07,162,"44,051","55,877"
2007-01-24,121.62,121.69,121.8,120.65,121.17,121.17,-0.45,485,"66,009","56,623"
2007-01-25,121.17,121.14,121.3,120.2,121.26,121.26,0.09,162,"35,378","50,866"
2007-01-26,121.26,121.26,121.65,121.2,121.55,121.59,0.33,162,"29,527","46,545"
2007-01-29,121.59,121.5,122.2,121.43,121.76,121.76,0.17,163,"41,396","50,395"
2007-01-30,121.76,121.77,122,121.46,121.63,121.63,-0.13,163,"25,506","53,785"
2007-01-31,121.63,121.72,121.75,120.61,120.69,120.69,-0.94,489,"35,728","62,373"
2007-02-01,120.69,120.87,120.92,120.1,120.77,120.77,0.08,162,"31,509","65,259"
2007-02-02,120.77,120.77,121.37,120.64,121.06,121.06,0.29,163,"39,970","60,214"
2007-02-05,121.06,121.19,121.19,120.23,120.34,120.34,-0.72,162,"24,329","61,185"
2007-02-06,120.34,120.31,120.57,119.96,120.12,120.12,-0.22,162,"25,485","62,101"
2007-02-07,120.12,120.06,120.82,120.03,120.68,120.68,0.56,651,"17,080","58,992"
2007-02-08,120.68,120.62,121.45,120.58,121.05,121.05,0.37,162,"26,111","55,205"
2007-02-09,121.05,121.1,121.75,121.07,121.65,121.65,0.6,,"28,967","46,402"
2007-02-12,121.65,122.06,122.09,121.58,121.93,121.93,0.28,163,"38,671","50,930"
2007-02-13,121.93,121.87,121.87,121.08,121.18,121.18,-0.75,164,"19,696","59,815"
2007-02-14,121.18,121.16,121.38,120.62,120.81,120.81,-0.37,653,"24,872","69,301"
2007-02-15,120.81,120.76,120.77,119.17,119.23,119.23,-1.58,,"48,149","81,446"
2007-02-16,119.23,119.26,119.56,118.98,119.28,119.28,0.05,154,"24,245","79,249"
2007-02-19,119.28,119.3,119.75,119.26,119.57,119.57,0.29,156,"13,616","78,764"
2007-02-20,119.57,119.63,120.35,119.59,120.03,120.03,0.46,153,"19,057","76,243"
2007-02-21,120.03,120.06,121.2,119.71,120.96,120.96,0.93,464,"60,135","73,534"
2007-02-22,120.96,120.85,121.65,120.83,121.6,121.6,0.64,155,"23,082","62,944"
2007-02-23,121.6,121.53,121.65,120.92,121.04,121.04,-0.56,154,"28,068","72,807"
2007-02-26,121.04,121.05,121.08,120.35,120.62,120.62,-0.42,152,"20,867","79,950"
2007-02-27,120.62,120.73,120.76,117.47,117.96,117.96,-2.66,144,"66,683","94,400"
2007-02-28,117.96,118.19,118.85,117.95,118.58,118.58,0.62,443,"42,293","98,269"
2007-03-01,118.58,118.53,118.87,116.95,117.55,117.55,-1.03,147,"48,501","101,799"
2007-03-02,117.55,117.58,117.83,116.42,116.78,116.78,-0.77,149,"41,209","99,019"
2007-03-05,116.78,116.7,116.7,115.16,115.47,115.47,-1.31,149,"66,029","84,958"
2007-03-06,115.47,115.28,116.75,115.22,116.57,116.57,1.1,150,"31,042","88,573"
2007-03-07,116.57,116.77,116.91,115.98,116.04,116.04,-0.53,450,"18,793","91,891"
2007-03-08,116.04,115.89,117.5,115.54,117.13,117.13,1.09,150,"32,101","88,623"
2007-03-09,117.13,117.2,118.38,117.09,118.15,118.15,1.02,150,"39,857","88,508"
2007-03-12,118.15,118.37,118.5,117.21,117.68,117.71,-0.44,151,"35,152","95,381"
2007-03-13,117.71,117.66,117.78,116.2,116.23,116.23,-1.48,149,"28,115","97,312"
2007-03-14,116.23,116.28,117.15,115.75,117.04,117.04,0.81,448,"30,787","97,982"
2007-03-15,117.04,117.1,117.78,117.02,117.6,117.6,0.56,149,"17,888","94,612"
2007-03-16,117.6,117.52,117.52,116.51,116.7,116.74,-0.86,297,"20,098","97,130"
2007-03-19,116.74,116.32,117.77,116.24,117.54,117.54,0.8,149,"24,613","92,418"
2007-03-20,117.54,117.68,118.03,116.92,117.29,117.27,-0.27,,"25,325","94,216"
2007-03-21,117.27,117.26,117.96,117.15,117.61,117.59,0.32,450,"23,077","91,703"
2007-03-22,117.59,117.55,118.31,117.24,118.13,118.13,0.54,150,"23,027","86,770"
2007-03-23,118.13,118.1,118.26,117.4,118.08,118.06,-0.07,150,"29,087","90,494"
2007-03-26,118.06,117.95,118.44,117.64,118.14,118.14,0.08,150,"28,713","90,144"
2007-03-27,118.14,118.1,118.4,117.7,117.86,117.84,-0.3,151,"22,466","93,020"
2007-03-28,117.84,117.88,118,116.38,116.87,116.87,-0.97,446,"35,832","102,098"
2007-03-29,116.87,116.91,118.1,116.68,118.08,118.08,1.21,149,"25,223","95,793"
2007-03-30,118.08,118.07,118.4,117.2,117.79,117.81,-0.27,148,"46,860","92,051"
2007-04-02,117.81,117.5,118.08,117.47,117.85,117.85,0.04,150,"20,485","91,671"
2007-04-03,117.85,117.85,119,117.74,118.95,118.95,1.1,152,"32,796","79,304"
2007-04-04,118.95,118.96,119.09,118.55,118.74,118.74,-0.21,461,"22,748","81,753"
2007-04-05,118.74,118.69,119,118.44,118.75,118.75,0.01,153,"15,387","83,385"
2007-04-06,118.75,118.72,119.4,118.68,119.36,119.36,0.61,152,"25,879","78,899"
2007-04-09,119.36,119.28,119.4,119.19,119.31,119.31,-0.05,153,"11,272","80,355"
2007-04-10,119.31,119.28,119.33,118.75,119.07,119.07,-0.24,153,"23,153","84,814"
2007-04-11,119.07,119.03,119.56,118.89,119.38,119.38,0.31,460,"19,882","79,085"
2007-04-12,119.38,119.37,119.52,118.8,119.17,119.17,-0.21,154,"17,800","84,198"
2007-04-13,119.17,119.08,119.58,118.22,119.12,119.14,-0.03,154,"51,934","81,377"
2007-04-16,119.14,119.47,119.87,118.98,119.74,119.74,0.6,154,"31,446","76,155"
2007-04-17,119.74,119.7,119.81,118.83,118.91,118.91,-0.83,154,"29,673","89,807"
2007-04-18,118.91,118.93,119.02,118.11,118.69,118.69,-0.22,463,"30,838","97,649"
2007-04-19,118.69,118.46,118.6,117.61,118.46,118.46,-0.23,152,"25,398","101,216"
2007-04-20,118.46,118.45,118.98,118.25,118.72,118.74,0.28,153,"14,496","97,960"
2007-04-23,118.74,118.7,119.05,118.23,118.64,118.64,-0.1,152,"21,063","96,621"
2007-04-24,118.64,118.58,118.95,118.24,118.6,118.6,-0.04,152,"17,298","96,154"
2007-04-25,118.6,118.51,118.85,118.29,118.73,118.73,0.13,608,"16,359","96,266"
2007-04-26,118.73,118.64,119.66,118.53,119.56,119.56,0.83,151,"35,633","75,604"
2007-04-27,119.56,119.51,119.75,118.87,119.64,119.64,0.08,,"35,168","73,893"
2007-04-30,119.64,119.34,119.76,119.28,119.53,119.53,-0.11,766,"17,644","75,443"
2007-05-01,119.53,119.44,119.87,119.08,119.84,119.84,0.31,153,"29,133","70,266"
2007-05-02,119.84,119.75,120.29,119.51,120.17,120.17,0.33,,"38,769","65,174"
2007-05-03,120.17,120.21,120.47,119.97,120.43,120.43,0.26,,"23,060","59,935"
2007-05-04,120.43,120.4,120.48,119.9,120.14,120.14,-0.29,154,"26,200","63,500"
2007-05-07,120.14,120.18,120.19,119.78,120.08,120.08,-0.06,155,"20,043","67,867"
2007-05-08,120.08,120.09,120.14,119.52,120.02,120.02,-0.06,155,"34,469","69,307"
2007-05-09,120.02,120.01,120.15,119.64,120.09,120.09,0.07,463,"27,656","68,188"
2007-05-10,120.09,120.06,120.55,119.83,119.88,119.88,-0.21,156,"35,082","59,911"
2007-05-11,119.88,119.83,120.22,119.49,120.14,120.14,0.26,156,"38,935","59,520"
2007-05-14,120.14,120.2,120.45,120.03,120.35,120.37,0.23,156,"19,278","55,285"
2007-05-15,120.37,120.38,120.59,120.13,120.25,120.25,-0.12,156,"35,786","58,031"
2007-05-16,120.25,120.21,120.85,120.18,120.84,120.84,0.59,469,"26,754","48,538"
2007-05-17,120.84,120.8,121.37,120.66,121.3,121.3,0.46,157,"27,816","43,182"
2007-05-18,121.3,121.25,121.4,120.69,121.14,121.16,-0.14,156,"35,001","47,967"
2007-05-21,121.16,121.15,121.63,121.08,121.48,121.48,0.32,156,"21,336","43,197"
2007-05-22,121.48,121.53,121.6,121.2,121.57,121.57,0.09,156,"19,736","42,138"
2007-05-23,121.57,121.54,121.88,121.31,121.69,121.69,0.12,627,"38,283","50,179"
2007-05-24,121.69,121.6,121.68,121.24,121.37,121.37,-0.32,,"27,798","50,213"
2007-05-25,121.37,121.42,121.76,120.86,121.74,121.74,0.37,156,"33,096","43,334"
2007-05-28,121.74,121.76,121.83,121.62,121.7,121.7,-0.04,156,"8,685","43,995"
2007-05-29,121.7,121.66,121.8,121.18,121.66,121.66,-0.04,157,"42,131","46,175"
2007-05-30,121.66,121.7,121.76,121.3,121.65,121.65,-0.01,470,"26,686","47,002"
2007-05-31,121.65,121.65,121.99,121.47,121.74,121.74,0.09,156,"29,863","42,952"
2007-06-01,121.74,121.74,122.15,121.69,122.03,122.03,0.29,156,"35,936","42,659"
2007-06-04,122.03,122.03,122.11,121.55,121.78,121.78,-0.25,157,"37,699","58,045"
2007-06-05,121.78,121.71,121.93,121.12,121.4,121.4,-0.38,156,"55,383","77,236"
2007-06-06,121.4,121.37,121.5,120.88,121.09,121.09,-0.31,472,"28,365","86,139"
2007-06-07,121.09,121.05,121.57,120.79,121,121,-0.09,157,"35,465","79,662"
2007-06-08,121,120.93,121.85,120.76,121.7,121.7,0.7,158,"50,400","56,587"
2007-06-11,121.7,121.72,121.83,121.52,121.71,121.71,0.01,157,"13,633","52,965"
2007-06-12,121.71,121.69,121.86,121.6,121.67,121.67,-0.04,157,"13,609","54,487"
2007-06-13,121.67,121.66,122.78,121.49,122.75,122.75,1.08,479,"59,243","43,334"
2007-06-14,122.75,122.62,123.14,122.55,122.94,122.94,0.19,158,"30,544","46,271"
2007-06-15,122.94,122.99,123.67,122.92,123.44,123.44,0.5,158,"52,201","55,017"
2007-06-18,123.44,123.49,123.76,123.31,123.7,123.7,0.26,160,"34,830","60,455"
2007-06-19,123.7,123.63,123.73,123.32,123.36,123.36,-0.34,159,"28,035","73,904"
2007-06-20,123.36,123.4,123.67,123.1,123.56,123.56,0.2,479,"33,389","70,385"
2007-06-21,123.56,123.5,123.75,123.44,123.71,123.71,0.15,159,"34,073","60,834"
2007-06-22,123.71,123.71,124.15,123.71,123.86,123.86,0.15,159,"51,388","65,721"
2007-06-25,123.86,123.77,123.95,123.31,123.68,123.68,-0.18,159,"43,704","73,994"
2007-06-26,123.68,123.68,123.7,122.81,123.25,123.25,-0.43,158,"47,985","83,757"
2007-06-27,123.25,123.21,123.22,122.22,122.82,122.82,-0.43,470,"52,256","86,084"
2007-06-28,122.82,122.81,123.37,122.78,123.14,123.14,0.32,158,"28,689","86,723"
2007-06-29,123.14,123.2,123.55,123.1,123.16,123.16,0.02,317,"33,330","86,578"
2007-07-02,123.16,123.08,123.3,122.09,122.44,122.44,-0.72,,"55,073","118,290"
2007-07-03,122.44,122.4,122.69,122.13,122.43,122.43,-0.01,159,"24,567","122,094"
2007-07-04,122.43,122.41,122.69,122.22,122.68,122.68,0.25,480,"13,588","118,317"
2007-07-05,122.68,122.6,123,122.34,122.93,122.93,0.25,160,"32,735","111,100"
2007-07-06,122.93,122.92,123.56,122.86,123.39,123.39,0.46,160,"55,581","97,879"
2007-07-09,123.39,123.45,123.67,123.21,123.4,123.4,0.01,160,"29,035","99,023"
2007-07-10,123.4,123.36,123.48,121.75,121.78,121.78,-1.62,159,"67,059","115,306"
2007-07-11,121.78,121.35,122.52,120.97,122.47,122.47,0.69,639,"64,392","116,549"
2007-07-12,122.47,122.4,122.6,121.85,122.41,122.41,-0.06,158,"32,074","116,979"
2007-07-13,122.41,122.37,122.62,121.91,122.03,122.03,-0.38,,"29,735","122,310"
2007-07-16,122.03,121.88,122.2,121.55,121.88,121.88,-0.15,158,"24,312","130,537"
2007-07-17,121.88,121.87,122.41,121.7,122.34,122.34,0.46,159,"35,134","119,306"
2007-07-18,122.34,122.17,122.29,121.59,121.98,121.98,-0.36,477,"51,832","131,455"
2007-07-19,121.98,121.88,122.18,121.77,122.03,122.03,0.05,157,"19,226","124,533"
2007-07-20,122.03,122.07,122.44,120.86,121.25,121.25,-0.78,157,"60,655","138,650"
2007-07-23,121.25,121.58,121.58,120.8,121.1,121.1,-0.15,158,"36,691","145,499"
2007-07-24,121.1,121.04,121.15,120.03,120.27,120.27,-0.83,157,"42,175","155,949"
2007-07-25,120.27,120.18,120.65,119.8,120.53,120.53,0.26,470,"42,318","151,511"
2007-07-26,120.53,120.46,120.75,118.52,118.67,118.7,-1.83,154,"55,879","149,885"
2007-07-27,118.7,118.21,119.3,118.16,118.8,118.8,0.1,156,"51,595","145,307"
2007-07-30,118.8,118.11,119.18,118.02,119.08,119.08,0.28,157,"35,475","142,450"
2007-07-31,119.08,119.18,119.5,118.44,118.55,118.55,-0.53,156,"30,730","146,670"
2007-08-01,118.55,118.48,119,117.6,118.98,118.95,0.4,467,"36,892","145,046"
2007-08-02,118.95,118.85,119.38,118.34,119.19,119.19,0.24,155,"19,193","141,674"
2007-08-03,119.19,119.16,119.32,118.16,118.41,118.41,-0.78,155,"28,146","147,614"
2007-08-06,118.41,117.28,119.11,117.21,118.9,118.9,0.49,155,"31,942","146,402"
2007-08-07,118.9,118.88,118.96,117.96,118.88,118.88,-0.02,157,"20,655","144,355"
2007-08-08,118.88,118.78,119.83,118.74,119.73,119.73,0.85,479,"28,796","139,666"
2007-08-09,119.73,119.63,119.77,118.15,118.17,118.17,-1.56,164,"37,241","143,395"
2007-08-10,118.17,118.14,118.76,117.2,118.31,118.31,0.14,173,"32,043","142,612"
2007-08-13,118.31,118.38,118.58,117.7,118.3,118.28,-0.03,165,"15,590","141,977"
2007-08-14,118.28,118.17,118.52,117.57,117.6,117.6,-0.68,159,"18,830","141,719"
2007-08-15,117.6,117.59,117.65,116.6,116.65,116.63,-0.97,461,"48,067","136,354"
2007-08-16,116.63,116.31,116.73,111.97,114.02,114.02,-2.61,139,"113,247","92,207"
2007-08-17,114.02,114.38,114.93,111.58,114.03,113.99,-0.03,138,"63,942","86,597"
2007-08-20,113.99,114.32,115.51,113.65,114.91,114.89,0.9,146,"34,179","86,817"
2007-08-21,114.89,114.89,115.25,114,114.49,114.49,-0.4,146,"13,173","89,313"
2007-08-22,114.49,114.26,115.47,113.98,115.35,115.35,0.86,454,"18,512","86,441"
2007-08-23,115.35,115.45,117.14,115.43,116.22,116.2,0.85,151,"39,279","86,713"
2007-08-24,116.2,116.17,116.43,115.53,116.22,116.22,0.02,150,"21,377","87,983"
2007-08-27,116.22,116.45,116.75,115.86,115.89,115.89,-0.33,150,"18,357","90,164"
2007-08-28,115.89,115.68,115.76,114.2,114.29,114.29,-1.6,151,"25,635","92,418"
2007-08-29,114.29,114.26,116.25,113.86,116.12,116.12,1.83,657,"26,893","89,572"
2007-08-30,116.12,116.03,116.09,115.21,115.87,115.87,-0.25,,"13,681","88,228"
2007-08-31,115.87,115.96,116.61,115.49,115.8,115.8,-0.07,163,"23,350","87,965"
2007-09-03,115.8,115.86,116.1,115.67,115.95,115.95,0.15,163,"6,551","87,300"
2007-09-04,115.95,115.95,116.43,115.34,116.36,116.36,0.41,161,"16,700","85,002"
2007-09-05,116.36,116.18,116.48,114.99,115.27,115.27,-1.09,475,"20,819","89,608"
2007-09-06,115.27,115.12,115.56,114.81,115.37,115.37,0.1,158,"13,821","89,177"
2007-09-07,115.37,115.42,115.65,113.12,113.29,113.32,-2.05,153,"48,358","95,894"
2007-09-10,113.32,112.75,114,112.59,113.72,113.71,0.39,147,"33,604","91,911"
2007-09-11,113.71,113.67,114.38,113.39,114.29,114.29,0.58,147,"22,697","90,623"
2007-09-12,114.29,114.29,114.39,113.78,114.27,114.27,-0.02,581,"14,470","91,505"
2007-09-13,114.27,114.21,115.5,114.1,115.05,115.05,0.78,141,"26,610","85,173"
2007-09-14,115.05,114.86,115.4,114.36,115.12,115.14,0.09,,"25,015","84,691"
